TIMESTAMP,RECORD,sensorParms(1),sensorParms(2),sensorParms(3),sensorParms(4),sensorParms(5),sensorParms(6),sensorParms(7),sensorParms(8),sensorParms(9),sensorParms(10),sensorParms(11),Latitude,Longitude
2022-03-28T10:56:02,7916,3.788,43.4,72.95,0.03,6.35,4.12,103.05,103.05,70.134,-0.08,-0.07,62.474464,6.461324
2022-03-28T11:56:02,7917,3.791,43.57,73.24,0.03,6.35,4.11,103.31,103.31,70.149,-0.09,-0.1,62.474464,6.461324
2022-03-28T12:56:02,7918,3.791,43.22,72.65,0.03,6.37,4.1,433.67,433.67,70.141,-0.05,-0.01,62.474464,6.461324
2022-03-28T13:56:02,7919,3.796,44.08,74.08,0.03,6.33,4.08,105.85,105.85,70.153,-0.09,-0.1,62.474464,6.461324
2022-03-28T14:56:02,7920,3.799,44.52,74.81,0.03,6.33,4.07,119.97,119.97,70.146,-0.08,-0.08,62.474464,6.461324
2022-03-28T15:56:02,7921,3.801,45.05,75.71,0.03,6.33,4.05,102.47,102.47,70.151,-0.05,0.0,62.474464,6.461324
2022-03-28T16:56:02,7922,3.803,45.06,75.71,0.03,6.33,4.06,160.61,160.61,70.154,-0.07,-0.06,62.474464,6.461324
2022-03-28T17:56:02,7923,3.804,45.75,76.87,0.04,6.32,4.04,148.67,148.67,70.142,0.03,0.24,62.474464,6.461324
2022-03-28T18:56:02,7924,3.806,46.24,77.69,0.04,6.32,4.03,123.43,123.43,70.142,-0.05,0.0,62.474464,6.461324
2022-03-28T19:56:02,7925,3.806,46.7,78.46,0.04,6.32,4.04,127.95,127.95,70.136,0.15,0.61,62.474464,6.461324
2022-03-28T20:56:02,7926,3.807,46.72,78.5,0.04,6.31,4.02,104.71,104.71,70.135,-0.07,-0.07,62.474464,6.461324
2022-03-28T21:56:02,7927,3.808,46.59,78.28,0.04,6.3,4.02,104.0,104.0,70.129,-0.09,-0.1,62.474464,6.461324
2022-03-28T22:56:02,7928,3.808,47.07,79.08,0.04,6.29,4.01,120.12,120.12,70.13,-0.08,-0.09,62.474464,6.461324
2022-03-28T23:56:02,7929,3.813,47.1,79.12,0.04,6.29,4.01,119.74,119.74,70.12,-0.09,-0.11,62.474464,6.461324
2022-03-29T00:56:02,7930,3.811,47.33,79.5,0.04,6.29,4.01,100.33,100.33,70.118,-0.09,-0.1,62.474464,6.461324
2022-03-29T01:56:02,7931,3.811,47.73,80.19,0.04,6.28,4.0,127.45,127.45,70.111,0.01,0.17,62.474464,6.461324
2022-03-29T02:56:02,7932,3.811,47.96,80.56,0.04,6.29,4.0,137.81,137.81,70.106,-0.06,-0.01,62.474464,6.461324
2022-03-29T03:56:02,7933,3.812,47.57,79.91,0.04,6.28,3.99,107.65,107.65,70.098,-0.07,-0.07,62.474464,6.461324
2022-03-29T04:56:02,7934,3.812,47.98,80.6,0.04,6.27,3.98,113.15,113.15,70.093,-0.08,-0.08,62.474464,6.461324
2022-03-29T05:56:02,7935,3.812,48.4,81.3,0.04,6.28,3.98,100.7,100.7,70.091,-0.05,0.01,62.474464,6.461324
2022-03-29T06:56:02,7936,3.813,48.78,81.94,0.04,6.26,3.97,125.71,125.71,70.092,-0.07,-0.05,62.474464,6.461324
2022-03-29T07:56:02,7937,3.813,48.95,82.22,0.04,6.27,3.97,118.21,118.21,70.091,-0.06,-0.02,62.474464,6.461324
2022-03-31T10:56:02,0,3.916,55.1,92.25,0.04,6.25,3.89,187.34,187.34,70.12,-0.06,-0.03,62.474464,6.461324
2022-03-31T11:56:02,1,3.894,57.82,96.87,0.05,6.28,3.89,249.38,249.38,70.123,-0.06,-0.03,62.474464,6.461324
2022-03-31T12:56:02,2,3.882,57.6,96.54,0.04,6.28,3.89,141.14,141.14,70.124,-0.07,-0.05,62.474464,6.461324
2022-03-31T13:56:02,3,3.875,58.27,97.69,0.05,6.29,3.89,107.12,107.12,70.124,-0.07,-0.05,62.474464,6.461324
2022-03-31T14:56:02,4,3.869,58.29,97.73,0.05,6.29,3.9,100.88,100.88,70.124,-0.06,-0.03,62.474464,6.461324
2022-03-31T15:56:02,5,3.865,58.81,98.62,0.05,6.29,3.88,101.66,101.66,70.123,-0.02,0.1,62.474464,6.461324
2022-03-31T16:56:02,6,3.86,58.25,97.69,0.05,6.28,3.89,97.94,97.94,70.126,-0.05,0.01,62.474464,6.461324
2022-03-31T17:56:02,7,3.858,58.12,97.48,0.05,6.29,3.89,105.5,105.5,70.123,-0.07,-0.06,62.474464,6.461324
2022-03-31T18:56:02,8,3.855,59.01,98.99,0.05,6.29,3.88,99.42,99.42,70.124,-0.01,0.12,62.474464,6.461324
2022-03-31T19:56:02,9,3.852,59.32,99.52,0.05,6.29,3.89,150.77,150.77,70.128,-0.08,-0.1,62.474464,6.461324
2022-03-31T20:56:02,10,3.85,58.93,98.87,0.05,6.29,3.88,116.21,116.21,70.134,0.18,0.69,62.474464,6.461324
2022-03-31T21:56:02,11,3.848,58.98,98.97,0.05,6.29,3.88,98.33,98.33,70.133,-0.08,-0.08,62.474464,6.461324
2022-03-31T22:56:02,12,3.846,59.55,99.92,0.05,6.28,3.89,114.96,114.96,70.138,-0.08,-0.09,62.474464,6.461324
2022-03-31T23:56:02,13,3.849,59.56,99.94,0.05,6.29,3.87,103.82,103.82,70.138,-0.08,-0.09,62.474464,6.461324
2022-04-01T00:56:02,14,3.844,59.49,99.83,0.05,6.29,3.88,109.99,109.99,70.141,-0.07,-0.05,62.474464,6.461324
2022-04-01T01:56:02,15,3.843,59.89,100.5,0.05,6.29,3.87,94.92,94.92,70.142,-0.0,0.15,62.474464,6.461324
2022-04-01T02:56:02,16,3.841,59.91,100.55,0.05,6.28,3.88,121.11,121.11,70.142,-0.06,-0.03,62.474464,6.461324
2022-04-01T03:56:02,17,3.84,60.73,101.93,0.05,6.29,3.89,107.61,107.61,70.144,-0.08,-0.08,62.474464,6.461324
2022-04-01T04:56:02,18,3.839,60.72,101.91,0.05,6.28,3.88,101.91,101.91,70.141,-0.06,-0.02,62.474464,6.461324
2022-04-01T05:56:02,19,3.838,60.52,101.58,0.05,6.28,3.88,98.65,98.65,70.145,-0.09,-0.11,62.474464,6.461324
2022-04-01T06:56:02,20,3.837,60.53,101.59,0.05,6.28,3.88,94.69,94.69,70.144,-0.08,-0.07,62.474464,6.461324
2022-04-01T07:56:02,21,3.836,60.83,102.1,0.05,6.28,3.88,99.43,99.43,70.149,-0.08,-0.08,62.474464,6.461324
2022-04-01T08:56:02,22,3.836,61.4,103.06,0.05,6.28,3.88,93.5,93.5,70.147,-0.07,-0.05,62.474464,6.461324
2022-04-01T11:56:02,0,3.882,61.82,103.62,0.05,6.27,3.87,86.81,86.81,70.154,-0.06,-0.04,62.474464,6.461324
2022-04-01T12:56:02,1,3.861,61.75,103.56,0.05,6.27,3.87,91.94,91.94,70.154,-0.06,-0.02,62.474464,6.461324
2022-04-01T13:56:02,2,3.86,62.35,104.58,0.05,6.28,3.88,90.36,90.36,70.158,-0.07,-0.06,62.474464,6.461324
2022-04-01T14:56:02,3,3.85,62.11,104.2,0.05,6.28,3.86,89.87,89.87,70.16,-0.07,-0.06,62.474464,6.461324
2022-04-01T15:56:02,4,3.846,62.4,104.7,0.05,6.27,3.87,88.99,88.99,70.157,-0.07,-0.06,62.474464,6.461324
2022-04-01T16:56:02,5,3.843,62.3,104.55,0.05,6.27,3.87,86.09,86.09,70.156,-0.08,-0.08,62.474464,6.461324
2022-04-01T17:56:02,6,3.84,62.37,104.67,0.05,6.26,3.86,88.08,88.08,70.148,-0.07,-0.05,62.474464,6.461324
2022-04-01T18:56:02,7,3.839,62.72,105.26,0.05,6.26,3.87,87.15,87.15,70.154,-0.06,-0.04,62.474464,6.461324
2022-04-01T19:56:02,8,3.836,63.18,106.05,0.05,6.26,3.87,85.35,85.35,70.152,-0.07,-0.06,62.474464,6.461324
2022-04-01T20:56:02,9,3.834,62.82,105.44,0.05,6.26,3.86,101.19,101.19,70.161,-0.08,-0.09,62.474464,6.461324
2022-04-01T21:56:02,10,3.834,63.41,106.45,0.05,6.27,3.87,92.1,92.1,70.157,-0.07,-0.05,62.474464,6.461324
2022-04-01T22:56:02,11,3.834,63.32,106.29,0.05,6.27,3.86,92.46,92.46,70.159,-0.08,-0.08,62.474464,6.461324
2022-04-01T23:56:02,12,3.836,63.45,106.5,0.05,6.27,3.87,91.04,91.04,70.156,-0.07,-0.06,62.474464,6.461324
2022-04-02T00:56:02,13,3.833,63.71,106.94,0.05,6.27,3.87,90.57,90.57,70.161,-0.08,-0.07,62.474464,6.461324
2022-04-02T01:56:02,14,3.832,63.91,107.29,0.05,6.26,3.87,87.93,87.93,70.156,-0.07,-0.06,62.474464,6.461324
2022-04-02T02:56:02,15,3.831,64.0,107.45,0.05,6.26,3.86,89.26,89.26,70.157,-0.06,-0.04,62.474464,6.461324
2022-04-02T03:56:02,16,3.83,64.15,107.7,0.05,6.26,3.86,89.56,89.56,70.157,-0.08,-0.07,62.474464,6.461324
2022-04-02T04:56:02,17,3.83,64.03,107.49,0.05,6.26,3.87,90.23,90.23,70.154,-0.07,-0.05,62.474464,6.461324
2022-04-02T05:56:02,18,3.829,64.25,107.87,0.05,6.26,3.86,88.02,88.02,70.152,-0.08,-0.09,62.474464,6.461324
2022-04-02T06:56:02,19,3.828,64.43,108.17,0.05,6.26,3.86,83.84,83.84,70.15,-0.07,-0.07,62.474464,6.461324
2022-04-02T07:56:02,20,3.827,64.6,108.46,0.05,6.27,3.86,87.68,87.68,70.153,-0.07,-0.04,62.474464,6.461324
2022-04-02T08:56:02,21,3.827,64.63,108.51,0.05,6.27,3.86,87.98,87.98,70.156,-0.08,-0.08,62.474464,6.461324
2022-04-02T09:56:02,22,3.827,64.83,108.85,0.05,6.26,3.86,88.37,88.37,70.16,-0.08,-0.08,62.474464,6.461324
2022-04-02T10:56:02,23,3.826,65.24,109.55,0.05,6.27,3.86,88.47,88.47,70.163,-0.07,-0.07,62.474464,6.461324
2022-04-02T11:56:02,24,3.826,65.17,109.42,0.05,6.27,3.86,90.56,90.56,70.161,-0.07,-0.07,62.474464,6.461324
2022-04-02T12:56:02,25,3.825,65.53,110.04,0.05,6.28,3.86,87.67,87.67,70.161,-0.06,-0.03,62.474464,6.461324
2022-04-02T13:56:02,26,3.825,65.58,110.11,0.05,6.26,3.86,85.52,85.52,70.161,-0.07,-0.07,62.474464,6.461324
2022-04-02T14:56:02,27,3.825,65.37,109.77,0.05,6.27,3.86,87.73,87.73,70.158,-0.08,-0.08,62.474464,6.461324
2022-04-02T15:56:02,28,3.825,65.68,110.29,0.05,6.27,3.86,87.01,87.01,70.155,-0.08,-0.09,62.474464,6.461324
2022-04-02T16:56:02,29,3.824,65.61,110.16,0.05,6.27,3.86,89.45,89.45,70.149,-0.08,-0.08,62.474464,6.461324
2022-04-02T17:56:02,30,3.824,66.38,111.46,0.05,6.27,3.85,87.49,87.49,70.151,-0.08,-0.09,62.474464,6.461324
2022-04-02T18:56:02,31,3.824,66.11,111.01,0.05,6.28,3.86,90.04,90.04,70.145,-0.08,-0.08,62.474464,6.461324
2022-04-02T19:56:02,32,3.823,66.34,111.39,0.05,6.28,3.85,85.4,85.4,70.145,-0.08,-0.08,62.474464,6.461324
2022-04-02T20:56:02,33,3.823,66.54,111.74,0.05,6.28,3.86,88.31,88.31,70.137,-0.08,-0.09,62.474464,6.461324
2022-04-02T21:56:02,34,3.823,66.7,112.01,0.05,6.28,3.85,84.98,84.98,70.134,-0.07,-0.06,62.474464,6.461324
2022-04-02T22:56:02,35,3.823,66.93,112.39,0.05,6.28,3.86,84.44,84.44,70.127,-0.08,-0.07,62.474464,6.461324
2022-04-02T23:56:02,36,3.826,67.14,112.72,0.05,6.28,3.85,87.93,87.93,70.129,-0.08,-0.07,62.474464,6.461324
2022-04-03T00:56:02,37,3.823,67.32,113.04,0.05,6.28,3.85,85.92,85.92,70.122,-0.08,-0.08,62.474464,6.461324
2022-04-03T01:56:02,38,3.823,67.26,112.95,0.05,6.27,3.84,85.89,85.89,70.116,-0.08,-0.07,62.474464,6.461324
2022-04-03T02:56:02,39,3.822,67.49,113.34,0.05,6.28,3.85,83.9,83.9,70.109,-0.06,-0.03,62.474464,6.461324
2022-04-03T03:56:02,40,3.821,67.56,113.46,0.05,6.27,3.85,86.98,86.98,70.1,-0.06,-0.04,62.474464,6.461324
2022-04-03T04:56:02,41,3.821,67.78,113.82,0.05,6.28,3.85,85.23,85.23,70.089,-0.07,-0.07,62.474464,6.461324
2022-04-03T05:56:02,42,3.82,67.47,113.3,0.05,6.28,3.85,104.27,104.27,70.077,-0.08,-0.08,62.474464,6.461324
2022-04-03T06:56:02,43,3.821,67.4,113.19,0.05,6.28,3.85,90.17,90.17,70.067,-0.07,-0.07,62.474464,6.461324
2022-04-03T07:56:02,44,3.821,67.46,113.29,0.05,6.28,3.85,88.54,88.54,70.055,-0.07,-0.04,62.474464,6.461324
2022-04-03T08:56:02,45,3.821,67.61,113.53,0.05,6.28,3.85,89.42,89.42,70.047,-0.04,0.05,62.474464,6.461324
2022-04-03T09:56:02,46,3.82,67.85,113.94,0.05,6.28,3.85,88.95,88.95,70.045,-0.09,-0.1,62.474464,6.461324
2022-04-03T10:56:02,47,3.82,68.07,114.31,0.05,6.29,3.85,88.92,88.92,70.037,-0.08,-0.07,62.474464,6.461324
2022-04-03T11:56:02,48,3.82,68.34,114.77,0.05,6.28,3.85,88.21,88.21,70.036,-0.07,-0.07,62.474464,6.461324
2022-04-03T12:56:02,49,3.819,68.52,115.08,0.05,6.28,3.85,84.86,84.86,70.036,-0.06,-0.04,62.474464,6.461324
2022-04-03T13:56:02,50,3.819,68.75,115.46,0.05,6.28,3.85,85.38,85.38,70.03,-0.07,-0.06,62.474464,6.461324
2022-04-03T14:56:02,51,3.819,68.71,115.4,0.05,6.28,3.85,87.5,87.5,70.021,-0.08,-0.09,62.474464,6.461324
2022-04-03T15:56:02,52,3.819,68.62,115.24,0.05,6.28,3.85,85.4,85.4,70.016,-0.08,-0.08,62.474464,6.461324
2022-04-03T16:56:02,53,3.819,68.66,115.32,0.05,6.29,3.85,88.21,88.21,70.011,-0.07,-0.06,62.474464,6.461324
2022-04-03T17:56:02,54,3.819,68.95,115.79,0.05,6.29,3.85,85.28,85.28,70.002,-0.07,-0.07,62.474464,6.461324
2022-04-03T18:56:02,55,3.819,69.06,115.99,0.05,6.29,3.84,83.03,83.03,69.995,-0.08,-0.09,62.474464,6.461324
2022-04-03T19:56:02,56,3.818,69.54,116.78,0.05,6.28,3.85,87.95,87.95,69.981,-0.07,-0.05,62.474464,6.461324
2022-04-03T20:56:02,57,3.819,69.51,116.74,0.05,6.28,3.84,82.3,82.3,69.973,-0.08,-0.07,62.474464,6.461324
2022-04-03T21:56:02,58,3.819,69.83,117.27,0.05,6.28,3.84,85.47,85.47,69.959,-0.07,-0.07,62.474464,6.461324
2022-04-03T22:56:02,59,3.818,69.76,117.17,0.05,6.28,3.84,86.17,86.17,69.953,-0.07,-0.07,62.474464,6.461324
2022-04-03T23:56:02,60,3.821,69.95,117.46,0.05,6.28,3.85,85.53,85.53,69.939,-0.07,-0.06,62.474464,6.461324
2022-04-04T00:56:02,61,3.819,69.87,117.34,0.05,6.28,3.85,87.67,87.67,69.93,-0.07,-0.05,62.474464,6.461324
2022-04-04T01:56:02,62,3.819,70.1,117.73,0.06,6.29,3.84,89.88,89.88,69.917,-0.07,-0.05,62.474464,6.461324
2022-04-04T02:56:03,63,3.818,70.35,118.15,0.06,6.29,3.84,85.85,85.85,69.904,-0.08,-0.07,62.474464,6.461324
2022-04-04T03:56:02,64,3.818,70.29,118.05,0.06,6.28,3.84,88.15,88.15,69.894,-0.07,-0.05,62.474464,6.461324
2022-04-04T04:56:02,65,3.817,70.67,118.69,0.06,6.28,3.84,85.78,85.78,69.885,-0.08,-0.08,62.474464,6.461324
2022-04-04T05:56:02,66,3.817,70.62,118.61,0.06,6.28,3.84,88.34,88.34,69.878,-0.08,-0.08,62.474464,6.461324
2022-04-04T06:56:02,67,3.817,70.54,118.48,0.06,6.29,3.84,85.5,85.5,69.872,-0.08,-0.09,62.474464,6.461324
2022-04-04T07:56:02,68,3.817,70.51,118.42,0.06,6.29,3.83,88.66,88.66,69.874,-0.07,-0.07,62.474464,6.461324
2022-04-04T08:56:02,69,3.817,70.78,118.88,0.06,6.29,3.83,86.46,86.46,69.873,-0.07,-0.05,62.474464,6.461324
2022-04-04T09:56:02,70,3.817,70.97,119.2,0.06,6.29,3.83,88.16,88.16,69.876,-0.08,-0.08,62.474464,6.461324
2022-04-04T10:56:02,71,3.817,71.25,119.67,0.06,6.29,3.84,86.95,86.95,69.875,-0.08,-0.09,62.474464,6.461324
2022-04-04T11:56:02,72,3.816,71.56,120.18,0.06,6.29,3.84,83.2,83.2,69.883,-0.08,-0.07,62.474464,6.461324
2022-04-04T12:56:02,73,3.817,71.2,119.58,0.06,6.29,3.84,84.86,84.86,69.88,-0.07,-0.06,62.474464,6.461324
2022-04-04T13:56:02,74,3.816,71.67,120.38,0.06,6.29,3.83,87.17,87.17,69.885,-0.08,-0.07,62.474464,6.461324
2022-04-04T14:56:02,75,3.816,71.72,120.46,0.06,6.29,3.83,83.56,83.56,69.889,-0.07,-0.05,62.474464,6.461324
2022-04-04T15:56:02,76,3.816,71.68,120.39,0.06,6.3,3.84,94.23,94.23,69.889,-0.08,-0.09,62.474464,6.461324
2022-04-04T16:56:02,77,3.816,71.84,120.67,0.06,6.3,3.84,86.03,86.03,69.887,-0.06,-0.03,62.474464,6.461324
2022-04-04T17:56:02,78,3.816,71.63,120.31,0.06,6.3,3.83,90.34,90.34,69.892,-0.07,-0.05,62.474464,6.461324
2022-04-04T18:56:02,79,3.816,71.78,120.55,0.06,6.3,3.83,87.65,87.65,69.886,-0.08,-0.08,62.474464,6.461324
2022-04-04T19:56:02,80,3.816,72.01,120.94,0.06,6.3,3.84,88.14,88.14,69.887,-0.08,-0.09,62.474464,6.461324
2022-04-04T20:56:02,81,3.816,72.47,121.71,0.06,6.3,3.83,85.12,85.12,69.889,-0.09,-0.11,62.474464,6.461324
2022-04-04T21:56:02,82,3.816,72.6,121.94,0.06,6.3,3.83,86.97,86.97,69.885,-0.07,-0.06,62.474464,6.461324
2022-04-04T22:56:02,83,3.816,72.87,122.4,0.06,6.3,3.83,87.16,87.16,69.892,-0.08,-0.08,62.474464,6.461324
2022-04-04T23:56:02,84,3.819,72.94,122.49,0.06,6.3,3.83,87.8,87.8,69.89,-0.07,-0.07,62.474464,6.461324
2022-04-05T00:56:02,85,3.816,73.09,122.76,0.06,6.3,3.83,85.26,85.26,69.891,-0.07,-0.07,62.474464,6.461324
2022-04-05T01:56:02,86,3.816,73.2,122.94,0.06,6.3,3.84,87.48,87.48,69.893,-0.07,-0.07,62.474464,6.461324
2022-04-05T02:56:02,87,3.815,73.48,123.43,0.06,6.3,3.83,86.26,86.26,69.899,-0.08,-0.1,62.474464,6.461324
2022-04-05T03:56:02,88,3.816,73.2,122.95,0.06,6.3,3.83,86.86,86.86,69.904,-0.08,-0.08,62.474464,6.461324
2022-04-05T04:56:02,89,3.815,73.52,123.49,0.06,6.3,3.83,88.03,88.03,69.907,-0.08,-0.07,62.474464,6.461324
2022-04-05T05:56:02,90,3.815,73.74,123.85,0.06,6.31,3.83,87.39,87.39,69.918,-0.06,-0.04,62.474464,6.461324
2022-04-05T06:56:02,91,3.816,73.89,124.11,0.06,6.31,3.84,87.55,87.55,69.914,-0.08,-0.07,62.474464,6.461324
2022-04-05T07:56:02,92,3.815,74.13,124.51,0.06,6.31,3.83,86.8,86.8,69.917,-0.08,-0.08,62.474464,6.461324
2022-04-05T08:56:02,93,3.814,74.17,124.58,0.06,6.31,3.83,87.67,87.67,69.924,-0.06,-0.03,62.474464,6.461324
2022-04-05T09:56:02,94,3.814,74.08,124.43,0.06,6.31,3.83,84.48,84.48,69.932,-0.08,-0.08,62.474464,6.461324
2022-04-05T10:56:02,95,3.815,73.9,124.13,0.06,6.32,3.83,87.31,87.31,69.93,-0.08,-0.1,62.474464,6.461324
2022-04-05T11:56:02,96,3.815,74.14,124.52,0.06,6.31,3.82,89.04,89.04,69.933,-0.08,-0.08,62.474464,6.461324
2022-04-05T12:56:02,97,3.815,74.24,124.7,0.06,6.31,3.83,87.44,87.44,69.934,-0.08,-0.09,62.474464,6.461324
2022-04-05T13:56:02,98,3.815,74.34,124.87,0.06,6.31,3.83,87.43,87.43,69.932,-0.07,-0.05,62.474464,6.461324
2022-04-05T14:56:02,99,3.815,74.61,125.31,0.06,6.31,3.83,88.2,88.2,69.937,-0.08,-0.09,62.474464,6.461324
2022-04-05T15:56:02,100,3.815,74.82,125.68,0.06,6.31,3.82,87.08,87.08,69.938,-0.08,-0.08,62.474464,6.461324
2022-04-05T16:56:02,101,3.815,74.88,125.78,0.06,6.31,3.83,85.73,85.73,69.938,-0.08,-0.08,62.474464,6.461324
2022-04-05T17:56:02,102,3.814,75.21,126.33,0.06,6.31,3.83,85.43,85.43,69.938,-0.08,-0.1,62.474464,6.461324
2022-04-05T18:56:02,103,3.814,75.23,126.36,0.06,6.31,3.82,85.96,85.96,69.935,-0.07,-0.04,62.474464,6.461324
2022-04-05T19:56:02,104,3.813,75.08,126.12,0.06,6.31,3.83,84.72,84.72,69.933,-0.07,-0.05,62.474464,6.461324
2022-04-05T20:56:02,105,3.814,74.81,125.66,0.06,6.31,3.83,87.17,87.17,69.929,-0.07,-0.06,62.474464,6.461324
2022-04-05T21:56:02,106,3.814,74.95,125.9,0.06,6.31,3.83,86.99,86.99,69.931,-0.07,-0.06,62.474464,6.461324
2022-04-05T22:56:02,107,3.815,75.41,126.65,0.06,6.31,3.82,85.08,85.08,69.924,-0.07,-0.07,62.474464,6.461324
2022-04-05T23:56:02,108,3.818,75.74,127.2,0.06,6.31,3.83,88.34,88.34,69.921,-0.08,-0.08,62.474464,6.461324
2022-04-06T00:56:02,109,3.816,75.7,127.14,0.06,6.31,3.82,85.81,85.81,69.915,-0.08,-0.08,62.474464,6.461324
2022-04-06T01:56:02,110,3.815,76.0,127.65,0.06,6.31,3.83,83.8,83.8,69.92,-0.07,-0.05,62.474464,6.461324
2022-04-06T02:56:02,111,3.815,76.02,127.68,0.06,6.31,3.82,86.45,86.45,69.915,-0.07,-0.07,62.474464,6.461324
2022-04-06T03:56:02,112,3.815,76.37,128.28,0.06,6.31,3.83,85.7,85.7,69.915,-0.08,-0.08,62.474464,6.461324
2022-04-06T04:56:02,113,3.815,76.5,128.5,0.06,6.32,3.82,86.31,86.31,69.907,-0.08,-0.08,62.474464,6.461324
2022-04-06T05:56:02,114,3.814,76.55,128.58,0.06,6.32,3.82,86.43,86.43,69.902,-0.05,0.02,62.474464,6.461324
2022-04-06T06:56:02,115,3.814,76.78,128.96,0.06,6.32,3.83,86.53,86.53,69.899,-0.07,-0.05,62.474464,6.461324
2022-04-06T07:56:02,116,3.814,76.87,129.12,0.06,6.32,3.83,86.12,86.12,69.893,-0.08,-0.07,62.474464,6.461324
2022-04-06T08:56:02,117,3.814,77.09,129.49,0.06,6.32,3.82,86.18,86.18,69.892,-0.08,-0.09,62.474464,6.461324
2022-04-06T09:56:02,118,3.814,76.79,128.99,0.06,6.32,3.83,89.65,89.65,69.884,-0.08,-0.09,62.474464,6.461324
2022-04-06T10:56:02,119,3.814,77.04,129.41,0.06,6.32,3.82,85.01,85.01,69.883,-0.08,-0.08,62.474464,6.461324
2022-04-06T11:56:02,120,3.814,77.1,129.51,0.06,6.32,3.82,84.76,84.76,69.88,-0.07,-0.06,62.474464,6.461324
2022-04-06T12:56:02,121,3.814,77.25,129.75,0.06,6.32,3.82,85.52,85.52,69.875,-0.07,-0.05,62.474464,6.461324
2022-04-06T13:56:02,122,3.814,77.58,130.3,0.06,6.32,3.82,86.25,86.25,69.871,-0.08,-0.09,62.474464,6.461324
2022-04-06T14:56:02,123,3.814,77.65,130.43,0.06,6.32,3.83,84.3,84.3,69.866,-0.08,-0.08,62.474464,6.461324
2022-04-06T15:56:02,124,3.814,77.64,130.42,0.06,6.32,3.82,84.67,84.67,69.861,-0.09,-0.11,62.474464,6.461324
2022-04-06T16:56:02,125,3.814,78.0,131.01,0.06,6.31,3.83,85.49,85.49,69.854,-0.08,-0.07,62.474464,6.461324
2022-04-06T17:56:02,126,3.813,77.74,130.59,0.06,6.32,3.82,84.49,84.49,69.848,-0.07,-0.05,62.474464,6.461324
2022-04-06T18:56:02,127,3.813,77.64,130.42,0.06,6.32,3.82,86.13,86.13,69.841,-0.08,-0.08,62.474464,6.461324
2022-04-06T19:56:02,128,3.813,77.72,130.54,0.06,6.32,3.82,85.55,85.55,69.839,-0.08,-0.08,62.474464,6.461324
2022-04-06T20:56:02,129,3.814,77.52,130.21,0.06,6.32,3.82,87.26,87.26,69.836,-0.07,-0.06,62.474464,6.461324
2022-04-06T21:56:02,130,3.814,77.84,130.75,0.06,6.32,3.82,86.69,86.69,69.834,-0.07,-0.06,62.474464,6.461324
2022-04-06T22:56:02,131,3.813,78.17,131.3,0.06,6.32,3.81,84.23,84.23,69.829,-0.07,-0.06,62.474464,6.461324
2022-04-06T23:56:02,132,3.817,78.2,131.35,0.06,6.32,3.82,86.76,86.76,69.827,-0.07,-0.05,62.474464,6.461324
2022-04-07T00:56:02,133,3.814,78.09,131.17,0.06,6.32,3.82,86.25,86.25,69.824,-0.07,-0.07,62.474464,6.461324
2022-04-07T01:56:02,134,3.814,78.29,131.5,0.06,6.32,3.82,85.19,85.19,69.819,-0.07,-0.05,62.474464,6.461324
2022-04-07T02:56:02,135,3.814,78.12,131.22,0.06,6.32,3.82,85.93,85.93,69.82,-0.08,-0.08,62.474464,6.461324
2022-04-07T03:56:02,136,3.814,78.35,131.6,0.06,6.32,3.82,85.26,85.26,69.813,-0.07,-0.07,62.474464,6.461324
2022-04-07T04:56:02,137,3.814,78.53,131.91,0.06,6.32,3.82,84.75,84.75,69.81,-0.08,-0.08,62.474464,6.461324
2022-04-07T05:56:02,138,3.814,78.63,132.07,0.06,6.32,3.82,85.59,85.59,69.806,-0.08,-0.07,62.474464,6.461324
2022-04-07T06:56:03,139,3.813,78.83,132.41,0.06,6.32,3.82,82.72,82.72,69.804,-0.07,-0.04,62.474464,6.461324
2022-04-07T07:56:02,140,3.84,79.1,132.75,0.06,6.32,3.81,83.34,83.34,69.802,-0.08,-0.09,62.474464,6.461324
2022-04-07T08:56:02,141,3.822,79.02,132.69,0.06,6.32,3.82,84.76,84.76,69.798,-0.08,-0.08,62.474464,6.461324
2022-04-07T09:56:02,142,3.819,78.81,132.36,0.06,6.33,3.81,84.41,84.41,69.795,-0.07,-0.06,62.474464,6.461324
2022-04-22T13:56:04,0,3.674,28.05,47.33,0.02,6.79,100.88,0.31,0.31,7.834,7.16,20.34,62.474464,6.461324
2022-04-22T14:56:02,1,3.665,28.06,47.35,0.02,6.6,100.62,0.29,0.29,2.878,7.92,22.49,62.474464,6.461324
2022-04-22T15:56:02,2,3.722,28.11,47.36,0.02,6.49,100.77,0.28,0.28,2.876,7.91,22.46,62.474464,6.461324
2022-04-22T16:56:02,3,3.733,28.13,47.37,0.02,6.46,100.86,0.28,0.28,2.869,7.91,22.48,62.474464,6.461324
2022-04-22T17:56:02,4,3.697,28.09,47.37,0.02,6.44,100.81,0.27,0.27,2.867,7.95,22.59,62.474464,6.461324
2022-04-22T18:56:02,5,3.734,28.13,47.37,0.02,6.43,100.99,0.27,0.27,2.862,7.92,22.5,62.474464,6.461324
2022-04-22T19:56:02,6,3.705,28.1,47.36,0.02,6.42,100.93,0.27,0.27,2.864,7.95,22.59,62.474464,6.461324
