TIMESTAMP,Segment,Interpolated,Pfl - Temp (C),Pfl - Sp Cond (microS_cm),Pfl - pH,Pfl - DO (% Sat),Pfl - Turbidity (FNU),Pfl - fDOM (RFU),Pfl - fDOM (QSU),1818_time: AA[mBar],1818_time: DD Retning[°],1818_time: DX_l[°],1818_time: FF Hastighet[m/s],1818_time: FG_l[m/s],1818_time: FG_tid_l[N/A],1818_time: FX Kast[m/s],1818_time: FX_tid_l[N/A],1818_time: PO Trykk stasjonshøyde[mBar],1818_time: PP[mBar],1818_time: PR Trykk redusert til havnivå[mBar],1818_time: QLI Langbølget[W/m2],1818_time: QNH[mBar],1818_time: QSI Kortbølget[W/m2],1818_time: RR_1[mm],1818_time: TA Middel[°C],1818_time: TA_a_Max[°C],1818_time: TA_a_Min[°C],1818_time: UU Luftfuktighet[%RH],pH (SCADA),"Temperature, C (SCADA)",06-E.coli,08-Kimtall 22°C,21-Arsen,24-Bly,32-Kadmium,36-Kopper filtrert,37-Krom,41-Nikkel,Sink (Zn)
2023-05-16 21:00:00,15,0,5.7,45.36,6.41,107.19,1.22,11.5,28.72,1.0,265.0,265.0,1.7,4.8,2058.0,1.7,2100.0,1007.8,1.0,1016.4,343.1575,1016.0,-7.555364,0.2,2.8,2.8,2.3,87.0,6.3,4.128333333,,,,,,,,,
2023-05-16 22:00:00,15,0,5.72,45.34,6.45,107.11,1.19,11.49,28.7,2.0,273.0,256.0,1.9,5.6,2144.0,2.2,2149.0,1007.6,0.2,1016.2,342.6026,1015.9,-8.3964,0.7,2.2,2.8,2.2,90.0,6.3,4.101388889,,,,,,,,,
2023-05-16 23:00:00,15,0,5.43,45.37,6.43,106.43,1.19,11.62,29.02,2.0,259.0,264.0,1.5,6.6,2212.0,3.0,2217.0,1007.8,0.3,1016.4,341.4858,1016.1,-7.749495,1.8,2.6,2.6,2.0,94.0,6.3,4.100277778,,,,,,,,,
2023-05-17 00:00:00,15,0,5.34,44.45,6.41,106.15,1.73,11.66,29.12,3.0,283.0,249.0,1.5,5.9,2325.0,2.6,2347.0,1008.0,0.2,1016.6,343.2858,1016.3,-7.698994,1.9,2.5,2.9,2.4,94.0,6.3,4.101666667,,,,,,,,,
2023-05-17 01:00:00,15,1,5.23,44.93,6.42,105.86,1.49,11.71,29.26,2.0,322.0,261.0,1.6,6.9,41.0,2.0,50.0,1008.2,0.5,1016.8,343.5754,1016.5,-7.90799,2.0,3.1,3.1,2.0,93.0,6.3,4.106111111,,,,,,,,,
2023-05-17 02:00:00,15,0,5.12,45.41,6.43,105.56,1.25,11.76,29.39,2.0,332.0,332.0,1.8,4.2,154.0,1.8,200.0,1008.3,0.5,1016.9,348.5373,1016.6,-9.134869,0.3,3.7,3.7,3.0,91.0,6.3,4.103611111,,,,,,,,,
2023-05-17 03:00:00,15,0,4.66,45.46,6.41,104.4,1.21,11.95,29.87,3.0,251.0,226.0,1.7,5.0,257.0,2.1,233.0,1009.1,1.0,1017.7,350.3949,1017.3,-8.788371,0.0,3.8,3.9,3.5,89.0,6.299722222,4.105277778,,,,,,,,,
2023-05-17 04:00:00,15,0,4.22,45.5,6.33,103.18,1.21,12.14,30.36,3.0,287.0,243.0,1.7,8.0,318.0,2.0,314.0,1009.5,1.2,1018.1,349.0648,1017.8,-3.38266,0.4,3.3,3.9,3.3,90.0,6.3,4.103055556,,,,,,,,,
2023-05-17 05:00:00,15,0,4.07,45.55,6.32,102.92,1.24,12.23,30.59,2.0,272.0,293.0,1.2,4.9,448.0,1.7,401.0,1009.9,1.6,1018.5,349.749,1018.2,10.70898,0.0,3.7,3.7,3.3,90.0,6.3,4.106111111,,,,,,,,,
2023-05-17 06:00:00,15,0,4.04,45.56,6.36,102.82,1.25,12.23,30.57,3.0,5.0,222.0,0.8,6.0,538.0,2.5,547.0,1010.5,1.5,1019.1,350.8686,1018.8,25.33243,0.2,3.7,3.8,3.6,91.0,6.3,4.100555556,,,,,,,,,
2023-05-17 07:00:00,15,0,4.83,45.45,6.38,104.41,1.22,11.89,29.71,3.0,289.0,9.0,0.9,3.6,655.0,1.1,649.0,1011.1,1.6,1019.7,353.7246,1019.4,45.17521,0.0,4.0,4.1,3.7,87.0,6.3,4.100277778,,,,,,,,,
2023-05-17 08:00:00,15,0,5.0,45.46,6.37,104.93,1.21,11.82,29.54,2.0,240.0,244.0,2.4,6.3,759.0,2.5,759.0,1011.8,1.8,1020.4,335.3378,1020.1,65.80823,0.0,4.1,4.4,4.0,81.0,6.3,4.101944444,,,,,,,,,
2023-05-17 09:00:00,15,0,5.01,45.42,6.39,104.87,1.25,11.8,29.47,2.0,203.0,224.0,2.0,5.5,818.0,2.4,827.0,1012.5,1.9,1021.1,326.8324,1020.8,137.8091,0.0,4.7,4.7,4.1,74.0,6.3,4.113888889,,,,,,,,,
2023-05-17 10:00:00,15,0,5.21,45.4,6.4,105.28,1.23,11.71,29.26,2.0,227.0,213.0,1.8,6.6,935.0,3.0,944.0,1013.0,2.0,1021.6,333.3296,1021.4,172.5698,0.1,3.9,5.0,3.9,80.0,6.3,4.123333333,,,,,,,,,
2023-05-17 11:00:00,15,0,5.2,45.4,6.44,105.32,1.22,11.69,29.2,1.0,205.0,205.0,4.0,7.1,1051.0,4.2,1055.0,1013.2,1.5,1021.7,348.0298,1021.5,327.8685,0.1,6.1,6.1,3.9,60.0,6.296388889,4.137777778,,,,,,,,,
2023-05-17 12:00:00,15,0,5.23,45.4,6.44,105.37,1.24,11.65,29.1,1.0,211.0,202.0,2.8,7.5,1123.0,4.1,1141.0,1013.7,1.2,1022.3,314.2654,1022.0,394.8273,0.0,6.0,7.2,5.9,58.0,6.3,4.166944444,,,,,,,,,
2023-05-17 13:00:00,15,1,5.27,45.4,6.43,105.48,1.21,11.62,29.02,3.0,209.0,203.0,2.3,8.2,1202.0,3.9,1223.0,1014.4,1.4,1023.0,331.3915,1022.8,198.2979,0.0,5.1,6.0,5.1,66.0,6.3,4.198888889,,,,,,,,,
2023-05-17 14:00:00,15,0,5.31,45.39,6.42,105.58,1.18,11.58,28.93,1.0,209.0,209.0,2.7,5.3,1352.0,2.7,1400.0,1014.7,1.5,1023.3,345.7435,1023.0,190.62,0.2,4.7,5.4,4.4,85.0,6.3,4.199166667,,,,,,,,,
2023-05-17 15:00:00,15,0,5.23,45.39,6.43,105.44,1.23,11.63,29.06,1.0,211.0,203.0,1.9,4.9,1402.0,2.9,1408.0,1014.8,1.1,1023.4,356.9093,1023.1,141.6048,0.1,4.5,4.7,4.4,84.0,6.3,4.2,,,,,,,,,
2023-05-17 16:00:00,15,0,5.12,45.4,6.42,105.23,1.22,11.74,29.34,2.0,209.0,205.0,1.4,4.6,1549.0,2.0,1506.0,1014.9,0.5,1023.5,356.8359,1023.2,106.6987,0.7,4.4,4.8,4.2,91.0,6.3,4.204722222,,,,,,,,,
2023-05-17 17:00:00,15,0,5.32,45.37,6.45,105.68,1.21,11.57,28.9,2.0,264.0,208.0,1.4,3.9,1625.0,1.9,1607.0,1014.8,0.2,1023.4,358.509,1023.2,112.5453,0.1,4.9,5.0,4.1,87.0,6.3,4.203055556,,,,,,,,,
2023-05-17 18:00:00,15,0,5.37,45.36,6.46,105.84,1.21,11.57,28.89,2.0,271.0,240.0,1.3,3.9,1711.0,1.5,1713.0,1015.0,0.2,1023.6,357.8807,1023.3,62.38027,0.0,4.7,4.9,4.7,86.0,6.3,4.222777778,,,,,,,,,
2023-05-17 19:00:00,15,0,5.38,45.37,6.46,105.84,1.23,11.55,28.85,4.0,276.0,291.0,1.2,3.7,1825.0,1.3,1846.0,1014.8,0.0,1023.4,352.1013,1023.2,42.90457,0.1,4.6,4.8,4.6,86.0,6.3,4.2275,,,,,,,,,
2023-05-17 20:00:00,15,0,5.34,45.37,6.46,105.79,1.2,11.59,28.96,4.0,309.0,307.0,1.3,2.7,1951.0,1.4,1959.0,1014.9,0.0,1023.5,309.0534,1023.2,13.19238,0.0,3.7,4.7,3.7,90.0,6.3,4.229444444,,,,,,,,,
2023-05-17 21:00:00,15,0,5.28,45.38,6.44,105.63,1.2,11.59,28.95,7.0,316.0,314.0,0.8,2.3,2006.0,1.3,2002.0,1014.8,0.1,1023.5,256.0098,1023.1,-6.889723,0.0,2.6,3.7,2.6,93.0,6.3,4.241388889,,,,,,,,,
2023-05-17 22:00:00,15,0,5.2,45.39,6.44,105.42,1.22,11.64,29.08,7.0,329.0,349.0,0.8,1.6,2118.0,1.0,2122.0,1014.6,0.2,1023.3,251.7769,1023.0,-10.55941,0.0,2.2,2.6,2.2,94.0,6.3,4.246944444,,,,,,,,,
2023-05-17 23:00:00,15,0,5.4,45.38,6.47,105.85,1.22,11.56,28.86,7.0,281.0,330.0,0.4,1.6,2203.0,0.9,2211.0,1014.6,0.3,1023.3,262.0416,1022.9,-10.25867,0.0,2.2,2.2,2.1,94.0,6.3,4.268333333,,,,,,,,,
2023-05-18 00:00:00,15,0,5.51,45.35,6.49,106.09,1.18,11.52,28.77,7.0,247.0,6.0,0.3,0.9,2327.0,0.5,2329.0,1014.4,0.4,1023.1,319.5885,1022.7,-8.364791,0.0,2.6,2.8,2.2,94.0,6.3,4.268611111,,,,,,,,,
2023-05-18 01:00:00,15,1,5.41,45.37,6.48,105.86,1.21,11.6,28.96,7.0,8.0,8.0,1.3,2.4,44.0,1.3,100.0,1014.2,0.5,1022.8,327.3273,1022.5,-8.916392,0.0,3.5,3.5,2.5,90.0,6.3,4.272222222,,,,,,,,,
2023-05-18 02:00:00,15,0,5.32,45.39,6.46,105.64,1.24,11.67,29.15,7.0,22.0,20.0,1.7,3.5,148.0,1.8,150.0,1014.2,0.4,1022.8,329.0991,1022.6,-9.430013,0.0,4.2,4.2,3.5,81.0,6.3,4.268333333,,,,,,,,,
2023-05-18 03:00:00,15,0,5.49,44.41,6.46,105.93,1.69,11.53,28.8,7.0,25.0,14.0,1.5,3.1,236.0,1.7,241.0,1014.1,0.3,1022.7,332.5001,1022.5,-7.686132,0.0,4.6,4.6,4.1,77.0,6.3,4.2775,,,,,,,,,
2023-05-18 04:00:00,15,0,5.37,43.07,6.46,105.7,1.74,11.51,28.73,2.0,16.0,19.0,1.4,2.8,312.0,1.5,355.0,1014.3,0.1,1022.9,332.2039,1022.6,7.566232,0.0,5.1,5.1,4.6,74.0,6.3,4.281944444,,,,,,,,,
2023-05-18 05:00:00,15,0,5.48,45.35,6.48,105.9,1.23,11.51,28.75,8.0,37.0,37.0,2.9,4.8,500.0,2.9,500.0,1014.1,0.2,1022.6,340.2673,1022.4,28.91445,0.0,6.2,6.2,5.0,64.0,6.2975,4.246111111,,,,,,,,,
2023-05-18 06:00:00,15,0,5.44,45.34,6.47,105.8,1.23,11.55,28.84,8.0,25.0,38.0,1.8,5.3,506.0,3.0,508.0,1013.9,0.1,1022.4,339.6539,1022.3,84.08784,0.0,7.2,7.2,6.2,66.0,6.292222222,4.208333333,,,,,,,,,
2023-05-18 07:00:00,15,0,5.37,45.36,6.47,105.65,1.19,11.53,28.8,7.0,45.0,61.0,2.7,5.9,650.0,3.3,640.0,1013.9,0.4,1022.4,311.9565,1022.2,265.6069,0.0,9.3,9.4,7.2,55.0,6.299166667,4.202777778,,,,,,,,,
2023-05-18 08:00:00,15,0,5.32,45.37,6.46,105.59,1.21,11.57,28.9,7.0,61.0,52.0,1.7,4.5,706.0,3.1,715.0,1013.8,0.2,1022.2,340.5085,1022.2,278.9961,0.0,10.5,10.5,9.3,52.0,6.3,4.206388889,,,,,,,,,
2023-05-18 09:00:00,15,0,5.34,45.36,6.46,105.65,1.24,11.56,28.87,7.0,96.0,63.0,1.0,3.7,807.0,2.2,815.0,1013.8,0.2,1022.2,360.1382,1022.1,226.4977,0.0,11.4,11.4,10.5,56.0,6.3,4.208333333,,,,,,,,,
2023-05-18 10:00:00,15,0,5.42,45.39,6.47,105.8,1.18,11.5,28.71,7.0,141.0,73.0,1.1,3.5,901.0,2.0,920.0,1013.7,0.3,1022.1,364.2895,1022.0,415.0279,0.0,12.6,13.0,11.4,51.0,6.3,4.205555556,,,,,,,,,
2023-05-18 11:00:00,15,0,5.32,45.36,6.47,105.76,1.22,11.52,28.76,7.0,236.0,189.0,1.1,4.4,1033.0,1.9,1038.0,1013.6,0.3,1021.9,363.9713,1021.9,354.7325,0.0,13.4,13.7,12.6,47.0,6.3,4.200277778,,,,,,,,,
2023-05-18 12:00:00,15,0,5.25,45.38,6.47,105.58,1.25,11.6,28.97,4.0,222.0,198.0,2.6,6.6,1159.0,3.0,1156.0,1013.6,0.1,1021.9,365.7837,1022.0,618.692,0.0,15.4,15.4,13.4,47.0,6.3,4.2,,,,,,,,,
2023-05-18 13:00:00,15,1,5.48,45.36,6.47,106.07,1.22,11.44,28.58,3.0,230.0,216.0,2.4,7.6,1202.0,2.7,1212.0,1014.0,0.3,1022.3,364.9503,1022.4,474.9897,0.0,13.8,15.6,13.8,53.0,6.3,4.2025,,,,,,,,,
2023-05-18 14:00:00,15,0,5.71,45.33,6.47,106.57,1.19,11.29,28.19,2.0,223.0,223.0,3.5,8.0,1353.0,3.5,1400.0,1014.2,0.7,1022.5,373.5968,1022.6,297.1771,0.0,13.7,14.2,13.5,53.0,6.291388889,4.2,,,,,,,,,
2023-05-18 15:00:00,15,0,5.2,45.29,6.42,105.15,1.19,11.75,29.35,0.0,222.0,225.0,1.9,7.3,1410.0,3.5,1401.0,1014.1,0.4,1022.4,374.8339,1022.4,184.6554,0.0,14.1,14.1,13.3,52.0,6.299444444,4.2,,,,,,,,,
2023-05-18 16:00:00,15,0,5.58,45.32,6.44,106.08,1.19,11.53,28.78,0.0,257.0,222.0,2.1,6.0,1531.0,2.7,1535.0,1014.1,0.1,1022.4,376.5258,1022.4,167.4194,0.0,14.1,14.1,13.9,53.0,6.3,4.2,,,,,,,,,
2023-05-18 17:00:00,15,0,6.05,45.27,6.47,106.98,1.2,11.29,28.18,7.0,269.0,259.0,1.2,8.0,1615.0,2.6,1624.0,1013.9,0.3,1022.2,361.4567,1022.2,142.7694,0.1,14.0,14.3,14.0,56.0,6.3,4.199722222,,,,,,,,,
2023-05-18 18:00:00,15,0,6.33,45.22,6.47,107.49,1.15,11.2,27.96,4.0,238.0,291.0,0.8,6.6,1703.0,1.9,1712.0,1014.0,0.1,1022.3,380.3036,1022.4,53.12565,0.0,13.8,14.1,13.8,57.0,6.3,4.2,,,,,,,,,
2023-05-18 19:00:00,15,0,6.44,45.23,6.47,107.64,1.18,11.15,27.83,3.0,218.0,243.0,1.5,4.8,1805.0,1.9,1856.0,1014.2,0.2,1022.5,378.2797,1022.6,17.74581,0.0,13.3,13.8,12.7,59.0,6.294722222,4.2,,,,,,,,,
2023-05-18 20:00:00,15,0,6.42,45.23,6.48,107.61,1.21,11.17,27.89,3.0,240.0,254.0,1.2,6.1,1909.0,2.3,1951.0,1014.8,0.9,1023.2,381.389,1023.2,-2.610155,0.4,11.0,13.3,11.0,79.0,6.258888889,4.2,,,,,,,,,
2023-05-18 21:00:00,15,0,6.39,45.24,6.46,107.56,1.18,11.18,27.91,2.0,316.0,203.0,0.7,4.4,2023.0,1.9,2018.0,1015.1,1.1,1023.5,384.1902,1023.4,-6.655624,0.0,11.2,11.8,11.0,75.0,6.210555556,4.2,,,,,,,,,
2023-05-18 22:00:00,15,0,6.32,45.25,6.46,107.38,1.21,11.23,28.03,1.0,248.0,248.0,1.6,4.0,2159.0,1.6,2200.0,1015.2,0.9,1023.6,372.4303,1023.6,-10.26931,0.0,11.9,11.9,11.0,69.0,6.206944444,4.200555556,,,,,,,,,
2023-05-18 23:00:00,15,0,6.06,45.27,6.46,106.99,1.19,11.31,28.23,2.0,282.0,201.0,0.9,4.3,2204.0,2.1,2206.0,1015.3,0.5,1023.7,369.5299,1023.7,-9.835778,0.0,11.5,12.0,11.1,70.0,6.220555556,4.203888889,,,,,,,,,
2023-05-19 00:00:00,15,0,6.02,45.27,6.46,106.88,1.22,11.37,28.38,0.0,202.0,261.0,1.4,5.0,2358.0,1.7,2312.0,1015.2,0.1,1023.6,368.5221,1023.6,-9.641232,0.0,12.0,12.0,11.1,68.0,6.283611111,4.203611111,,,,,,,,,
2023-05-19 01:00:00,15,1,6.01,45.28,6.46,106.82,1.21,11.37,28.38,3.0,222.0,215.0,1.1,3.6,33.0,1.5,4.0,1015.5,0.3,1023.9,365.3707,1023.9,-10.20646,0.0,11.7,12.0,11.3,68.0,6.291666667,4.203611111,,,,,,,,,
2023-05-19 02:00:00,15,0,6.0,45.28,6.45,106.76,1.2,11.37,28.38,3.0,222.0,213.0,1.8,6.0,132.0,2.5,140.0,1015.6,0.2,1024.0,369.4332,1023.9,-9.730513,0.0,12.5,12.6,11.7,65.0,6.280833333,4.208611111,,,,,,,,,
2023-05-19 03:00:00,15,0,6.01,45.28,6.47,106.81,1.19,11.37,28.39,1.0,238.0,235.0,1.4,5.1,202.0,2.0,210.0,1015.5,0.4,1023.9,374.0454,1023.9,-8.57786,0.0,12.3,12.7,11.9,65.0,6.290833333,4.234166667,,,,,,,,,
2023-05-19 04:00:00,15,0,5.99,45.29,6.48,106.73,1.23,11.37,28.38,4.0,242.0,252.0,1.6,6.2,332.0,2.2,346.0,1015.4,0.0,1023.8,374.523,1023.8,-3.012319,0.0,12.8,12.8,12.3,62.0,6.264166667,4.236944444,,,,,,,,,
2023-05-19 05:00:00,15,0,6.0,45.29,6.49,106.73,1.22,11.36,28.36,4.0,13.0,242.0,0.7,4.4,405.0,1.8,403.0,1015.7,0.1,1024.1,366.7491,1024.0,23.19128,0.0,12.3,12.8,12.2,68.0,6.289722222,4.23,,,,,,,,,
2023-05-19 06:00:00,15,0,5.95,45.3,6.48,106.61,1.21,11.39,28.44,2.0,216.0,204.0,2.2,6.6,526.0,2.9,551.0,1015.8,0.2,1024.1,354.644,1024.1,103.9635,0.0,13.9,13.9,12.2,58.0,6.293888889,4.240555556,,,,,,,,,
2023-05-19 07:00:00,15,0,5.84,45.31,6.47,106.39,1.23,11.45,28.58,2.0,229.0,224.0,2.2,6.2,612.0,2.8,641.0,1016.1,0.6,1024.4,367.2215,1024.5,164.8095,0.1,14.1,14.1,13.9,58.0,6.3,4.251111111,,,,,,,,,
2023-05-19 08:00:00,15,0,5.72,45.32,6.46,106.23,1.23,11.49,28.69,2.0,221.0,231.0,3.0,7.6,754.0,3.3,755.0,1016.4,0.7,1024.7,369.9603,1024.7,337.5585,0.0,15.7,15.7,14.0,53.0,6.295,4.245555556,,,,,,,,,
2023-05-19 09:00:00,15,0,5.61,45.33,6.45,105.99,1.23,11.52,28.76,2.0,229.0,220.0,2.7,8.4,840.0,3.9,812.0,1016.6,0.9,1024.9,373.9705,1024.9,659.6365,0.0,15.6,17.1,15.4,50.0,6.295277778,4.250277778,,,,,,,,,
2023-05-19 10:00:00,15,0,5.53,45.35,6.47,105.9,1.23,11.55,28.85,2.0,228.0,240.0,2.1,7.5,907.0,2.7,904.0,1016.8,0.7,1025.1,380.7813,1025.2,154.5371,0.0,14.2,15.6,14.2,56.0,6.273611111,4.250277778,,,,,,,,,
2023-05-19 11:00:00,15,0,5.49,45.35,6.44,105.84,1.22,11.58,28.92,2.0,237.0,266.0,2.3,8.4,1050.0,2.9,1039.0,1017.3,0.9,1025.6,379.209,1025.7,108.6355,0.0,14.0,14.2,14.0,56.0,6.233888889,4.2475,,,,,,,,,
2023-05-19 12:00:00,15,0,5.42,45.36,6.43,105.75,1.26,11.61,29.0,2.0,225.0,221.0,2.2,7.2,1130.0,3.0,1139.0,1017.7,1.1,1026.0,379.1148,1026.1,122.3337,0.0,14.4,14.4,13.7,56.0,6.255,4.245277778,,,,,,,,,
2023-05-19 13:00:00,15,1,5.42,45.36,6.42,105.71,1.25,11.62,29.04,2.0,253.0,258.0,2.3,7.0,1251.0,2.7,1256.0,1018.3,1.4,1026.7,379.2617,1026.6,94.55579,0.0,13.6,14.4,13.6,58.0,6.2375,4.222222222,,,,,,,,,
2023-05-19 14:00:00,15,0,5.41,45.36,6.42,105.67,1.24,11.64,29.07,2.0,219.0,237.0,1.7,4.9,1320.0,2.3,1305.0,1018.8,1.5,1027.2,377.9628,1027.2,100.9853,0.0,12.5,13.6,12.1,70.0,6.218333333,4.239722222,,,,,,,,,
2023-05-19 15:00:00,15,0,5.5,45.36,6.42,105.82,1.22,11.6,28.97,2.0,220.0,238.0,2.3,7.0,1437.0,2.5,1415.0,1019.1,1.4,1027.5,371.7402,1027.5,82.76997,0.0,11.8,12.6,11.8,71.0,6.222777778,4.245833333,,,,,,,,,
2023-05-19 16:00:00,15,0,5.49,45.35,6.44,105.8,1.23,11.58,28.94,0.0,222.0,220.0,1.3,5.2,1501.0,2.3,1501.0,1019.2,0.9,1027.6,371.325,1027.6,46.06881,0.0,12.0,12.0,11.8,69.0,6.207222222,4.2525,,,,,,,,,
2023-05-19 17:00:00,15,0,5.48,45.37,6.43,105.79,1.25,11.58,28.93,0.0,251.0,246.0,1.3,4.6,1645.0,1.5,1656.0,1019.0,0.3,1027.4,372.2135,1027.4,32.1728,0.0,12.1,12.1,12.0,68.0,6.254166667,4.245555556,,,,,,,,,
2023-05-19 18:00:00,15,0,5.45,45.37,6.43,105.71,1.2,11.59,28.95,2.0,254.0,261.0,1.1,4.6,1723.0,2.1,1730.0,1019.3,0.1,1027.7,372.0529,1027.6,23.65241,0.0,12.1,12.2,12.1,68.0,6.299722222,4.214722222,,,,,,,,,
2023-05-19 19:00:00,15,0,5.51,45.36,6.44,105.84,1.25,11.57,28.89,3.0,66.0,264.0,0.5,3.5,1825.0,1.3,1834.0,1019.5,0.3,1027.9,371.5595,1027.9,19.47404,0.0,11.4,12.1,11.4,70.0,6.295277778,4.2075,,,,,,,,,
2023-05-19 20:00:00,15,0,5.48,44.43,6.43,105.76,1.69,11.61,29.01,2.0,336.0,305.0,0.4,1.2,1922.0,0.6,1926.0,1019.7,0.7,1028.1,364.0678,1028.1,6.535968,0.0,11.1,11.4,11.0,76.0,6.299166667,4.203055556,,,,,,,,,
2023-05-19 21:00:00,15,0,5.49,45.36,6.45,105.81,1.23,11.56,28.88,3.0,34.0,227.0,0.6,2.5,2023.0,0.9,2029.0,1020.2,1.0,1028.7,366.9301,1028.6,-7.5541,0.0,10.2,11.2,10.2,79.0,6.3,4.200555556,,,,,,,,,
2023-05-19 22:00:00,15,0,5.44,45.36,6.46,105.69,1.21,11.54,28.82,0.0,350.0,60.0,0.1,1.7,2117.0,0.8,2134.0,1020.2,0.7,1028.7,364.9103,1028.6,-9.68755,0.0,10.1,10.2,10.0,80.0,6.3,4.200833333,,,,,,,,,
2023-05-19 23:00:00,15,0,5.42,45.37,6.46,105.71,1.26,11.58,28.93,1.0,344.0,300.0,0.2,1.1,2221.0,0.6,2240.0,1020.3,0.6,1028.8,351.1539,1028.7,-10.63865,0.0,10.1,10.3,10.0,78.0,6.3,4.2,,,,,,,,,
2023-05-20 00:00:00,15,0,5.44,45.37,6.45,105.77,1.23,11.61,29.01,2.0,315.0,310.0,0.4,1.0,2339.0,0.5,2356.0,1020.5,0.3,1029.0,361.3379,1028.9,-10.04934,0.0,9.8,10.1,9.7,81.0,6.3,4.200555556,,,,,,,,,
2023-05-20 01:00:00,15,1,5.44,45.35,6.45,105.68,1.23,11.62,29.04,2.0,13.0,334.0,0.2,0.9,25.0,0.6,33.0,1020.5,0.4,1029.0,360.587,1028.9,-9.989196,0.0,9.5,10.0,9.5,84.0,6.3,4.203055556,,,,,,,,,
2023-05-20 02:00:00,15,0,5.45,45.33,6.45,105.6,1.23,11.64,29.07,2.0,317.0,260.0,0.5,1.5,137.0,0.7,138.0,1020.4,0.1,1028.9,344.6101,1028.8,-10.28875,0.0,9.4,9.6,9.3,82.0,6.3,4.207777778,,,,,,,,,
2023-05-20 03:00:00,15,0,5.56,45.35,6.45,106.05,1.24,11.56,28.86,7.0,301.0,287.0,0.2,1.1,221.0,0.5,253.0,1020.4,0.1,1028.9,332.9022,1028.8,-4.757998,0.0,8.5,9.4,8.5,86.0,6.299722222,4.232777778,,,,,,,,,
2023-05-20 04:00:00,15,0,5.62,45.34,6.46,106.07,1.22,11.55,28.85,4.0,1.0,325.0,0.1,0.9,316.0,0.6,321.0,1020.4,0.1,1028.9,295.8161,1028.8,16.054,0.0,8.4,8.8,8.1,87.0,6.3,4.241111111,,,,,,,,,
2023-05-20 05:00:00,15,0,5.58,45.33,6.45,105.99,1.23,11.57,28.89,4.0,42.0,338.0,0.4,1.3,439.0,0.5,417.0,1020.3,0.0,1028.8,290.5741,1028.7,38.98889,0.0,10.6,10.6,8.4,79.0,6.3,4.237777778,,,,,,,,,
2023-05-20 06:00:00,15,0,5.58,44.43,6.44,105.98,1.7,11.56,28.86,8.0,56.0,107.0,0.6,2.1,544.0,0.9,549.0,1020.2,0.1,1028.6,298.5575,1028.6,243.8412,0.0,12.9,12.9,10.6,68.0,6.3,4.224444444,,,,,,,,,
2023-05-20 07:00:00,15,0,5.57,45.34,6.46,105.98,1.24,11.55,28.85,8.0,102.0,121.0,0.9,2.6,617.0,1.1,636.0,1019.9,0.5,1028.3,305.522,1028.3,376.1028,0.0,13.9,13.9,12.5,66.0,6.299166667,4.245,,,,,,,,,
2023-05-20 08:00:00,15,0,5.59,45.33,6.47,106.02,1.24,11.53,28.81,8.0,133.0,148.0,1.1,2.9,733.0,1.5,741.0,1019.5,0.8,1027.8,317.1614,1027.9,439.1487,0.0,15.3,15.4,13.9,52.0,6.253333333,4.225,,,,,,,,,
2023-05-20 09:00:00,15,0,5.76,45.3,6.48,106.35,1.24,11.42,28.52,5.0,197.0,197.0,3.6,8.0,853.0,3.6,900.0,1019.4,0.8,1027.7,316.3504,1027.7,617.3068,0.0,16.5,17.2,15.2,42.0,6.231944444,4.2225,,,,,,,,,
2023-05-20 10:00:00,15,0,5.59,44.43,6.46,106.08,1.67,11.56,28.87,6.0,206.0,196.0,3.3,8.1,919.0,3.5,901.0,1019.4,0.6,1027.7,321.3728,1027.8,703.0022,0.0,17.7,17.8,16.5,41.0,6.227777778,4.216944444,,,,,,,,,
2023-05-20 11:00:00,15,0,5.82,45.32,6.45,106.53,1.21,11.42,28.52,7.0,222.0,224.0,3.1,8.1,1027.0,3.6,1035.0,1019.1,0.5,1027.3,324.7256,1027.5,770.9489,0.0,18.0,18.5,17.5,39.0,6.248611111,4.2,,,,,,,,,
2023-05-20 12:00:00,15,0,6.03,45.27,6.46,107.03,1.21,11.26,28.12,7.0,224.0,220.0,3.2,8.0,1105.0,3.5,1153.0,1018.8,0.6,1027.0,354.3793,1027.2,856.6166,0.0,18.1,19.2,18.0,40.0,6.245,4.200277778,,,,,,,,,
2023-05-20 13:00:00,15,1,6.15,45.25,6.48,107.15,1.18,11.24,28.08,7.0,193.0,221.0,2.5,7.7,1212.0,3.3,1202.0,1018.8,0.7,1027.1,376.7183,1027.1,512.7902,0.0,17.2,19.1,17.2,42.0,6.260833333,4.200277778,,,,,,,,,
2023-05-20 14:00:00,15,0,6.26,45.23,6.5,107.27,1.16,11.23,28.03,7.0,232.0,218.0,2.2,7.1,1313.0,2.9,1306.0,1018.5,0.6,1026.8,377.2545,1026.8,296.0933,0.0,17.0,17.4,17.0,44.0,6.214166667,4.201666667,,,,,,,,,
2023-05-20 15:00:00,15,0,6.35,45.25,6.46,107.48,1.2,11.19,27.92,7.0,217.0,240.0,1.8,6.4,1419.0,2.3,1423.0,1018.3,0.5,1026.6,371.9255,1026.6,235.0689,0.0,16.4,17.0,15.8,46.0,6.270555556,4.203333333,,,,,,,,,
